Name,Family,Infraorder,Suborder,Order,Taxon Size,Diet,Max MYA,Min MYA,Lifespan (MYA),Early Age,Late Age,Early Period,Late Period,Avialae
Yimenosaurus,Plateosauridae,Prosauropoda,Sauropodomorpha,Saurischia,1,Herbivore,201.4,199.5,1.9000000000000057,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic,False
Bagualosaurus,,,Sauropodomorpha,Saurischia,1,,237.0,208.5,28.5,Carnian,Norian,Upper Triassic,Upper Triassic,False
Eucnemesaurus,,,Sauropodomorpha,Saurischia,2,,227.0,201.4,25.599999999999994,Norian,Rhaetian,Upper Triassic,Upper Triassic,False
Riojasaurus,,,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Aardonyx,,,Sauropodomorpha,Saurischia,1,,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Blikanasaurus,Blikanasauridae,Sauropoda,Sauropodomorpha,Saurischia,1,,227.0,201.4,25.599999999999994,Norian,Rhaetian,Upper Triassic,Upper Triassic,False
Camelotia,Melanorosauridae,,Sauropodomorpha,Saurischia,1,,208.5,201.4,7.099999999999994,Rhaetian,Rhaetian,Upper Triassic,Upper Triassic,False
Gongxianosaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,,184.2,174.7,9.5,Toarcian,Toarcian,Lower Jurassic,Lower Jurassic,False
Irisosaurus,,,Sauropodomorpha,Saurischia,1,,192.9,184.2,8.700000000000017,Pliensbachian,Pliensbachian,Lower Jurassic,Lower Jurassic,False
Jingshanosaurus,,,Sauropodomorpha,Saurischia,1,,201.4,199.5,1.9000000000000057,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic,False
Ledumahadi,,Sauropoda,Sauropodomorpha,Saurischia,1,,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Leonerasaurus,,,Sauropodomorpha,Saurischia,1,,192.9,184.2,8.700000000000017,Pliensbachian,Pliensbachian,Lower Jurassic,Lower Jurassic,False
Melanorosaurus,Melanorosauridae,,Sauropodomorpha,Saurischia,1,,227.0,192.9,34.099999999999994,Norian,Sinemurian,Upper Triassic,Lower Jurassic,False
Meroktenos,,,Sauropodomorpha,Saurischia,1,,227.0,201.4,25.599999999999994,Norian,Rhaetian,Upper Triassic,Upper Triassic,False
Mussaurus,Mussauridae,,Sauropodomorpha,Saurischia,1,,199.5,192.9,6.599999999999994,Sinemurian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Schleitheimia,,,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Sefapanosaurus,,,Sauropodomorpha,Saurischia,1,,227.0,199.5,27.5,Norian,Hettangian,Upper Triassic,Lower Jurassic,False
Seitaad,,,Sauropodomorpha,Saurischia,1,,192.9,174.7,18.200000000000017,Pliensbachian,Toarcian,Lower Jurassic,Lower Jurassic,False
Xingxiulong,,,Sauropodomorpha,Saurischia,1,,201.4,199.5,1.9000000000000057,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic,False
Yizhousaurus,,,Sauropodomorpha,Saurischia,1,,199.5,192.9,6.599999999999994,Sinemurian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Yunnanosaurus,,,Sauropodomorpha,Saurischia,3,,201.4,184.2,17.200000000000017,Hettangian,Pliensbachian,Lower Jurassic,Lower Jurassic,False
Adeopapposaurus,Massospondylidae,Prosauropoda,Sauropodomorpha,Saurischia,1,,201.4,174.7,26.700000000000017,Hettangian,Toarcian,Lower Jurassic,Lower Jurassic,False
Coloradisaurus,Massospondylidae,Prosauropoda,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Glacialisaurus,Massospondylidae,Prosauropoda,Sauropodomorpha,Saurischia,1,,199.5,184.2,15.300000000000011,Sinemurian,Pliensbachian,Lower Jurassic,Lower Jurassic,False
Ignavusaurus,,,Sauropodomorpha,Saurischia,1,,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Leyesaurus,Massospondylidae,Prosauropoda,Sauropodomorpha,Saurischia,1,,201.4,174.7,26.700000000000017,Hettangian,Toarcian,Lower Jurassic,Lower Jurassic,False
Lufengosaurus,Massospondylidae,Prosauropoda,Sauropodomorpha,Saurischia,3,,201.4,168.2,33.20000000000002,Hettangian,Bajocian,Lower Jurassic,Middle Jurassic,False
Massospondylus,Massospondylidae,Prosauropoda,Sauropodomorpha,Saurischia,3,,237.0,174.7,62.30000000000001,Carnian,Toarcian,Upper Triassic,Lower Jurassic,False
Ngwevu,Massospondylidae,Prosauropoda,Sauropodomorpha,Saurischia,1,,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Pradhania,Massospondylidae,Prosauropoda,Sauropodomorpha,Saurischia,1,,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Sarahsaurus,,,Sauropodomorpha,Saurischia,1,,199.5,184.2,15.300000000000011,Sinemurian,Pliensbachian,Lower Jurassic,Lower Jurassic,False
Anchisaurus,,,Sauropodomorpha,Saurischia,1,,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Musankwa,,,Sauropodomorpha,Saurischia,1,,237.0,208.5,28.5,Carnian,Norian,Upper Triassic,Upper Triassic,False
Tuebingosaurus,,,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Jaklapallisaurus,,,Sauropodomorpha,Saurischia,1,,227.0,201.4,25.599999999999994,Norian,Rhaetian,Upper Triassic,Upper Triassic,False
Macrocollum,,,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Agnosphitys,Silesauridae,,,Ornithischia,1,,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic,False
Guaibasaurus,Guaibasauridae,,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Issi,Plateosauridae,Prosauropoda,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Plateosauravus,,,Sauropodomorpha,Saurischia,1,,227.0,201.4,25.599999999999994,Norian,Rhaetian,Upper Triassic,Upper Triassic,False
Plateosaurus,Plateosauridae,Prosauropoda,Sauropodomorpha,Saurischia,7,Herbivore,227.0,199.5,27.5,Norian,Hettangian,Upper Triassic,Lower Jurassic,False
Ruehleia,,,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Unaysaurus,,,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Xixiposaurus,,,Sauropodomorpha,Saurischia,1,,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Chromogisaurus,Saturnaliidae,,Sauropodomorpha,Saurischia,1,,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic,False
Pampadromaeus,Saturnaliidae,,Sauropodomorpha,Saurischia,1,,237.0,208.5,28.5,Carnian,Norian,Upper Triassic,Upper Triassic,False
Panphagia,Saturnaliidae,,Sauropodomorpha,Saurischia,1,,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic,False
Saturnalia,Saturnaliidae,,Sauropodomorpha,Saurischia,1,,237.0,208.5,28.5,Carnian,Norian,Upper Triassic,Upper Triassic,False
Arcusaurus,,,Sauropodomorpha,Saurischia,1,,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Asylosaurus,,,Sauropodomorpha,Saurischia,1,,208.5,201.4,7.099999999999994,Rhaetian,Rhaetian,Upper Triassic,Upper Triassic,False
Buriolestes,,,Sauropodomorpha,Saurischia,1,,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic,False
Efraasia,,,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Eoraptor,,,Sauropodomorpha,Saurischia,1,,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic,False
Kholumolumo,,,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Mbiresaurus,,,Sauropodomorpha,Saurischia,1,,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic,False
Nambalia,,,Sauropodomorpha,Saurischia,1,,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Pantydraco,,,Sauropodomorpha,Saurischia,1,,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic,False
Qianlong,Unknown,,,,1,,199.5,192.9,6.599999999999994,Sinemurian,Sinemurian,Lower Jurassic,Lower Jurassic,
Thecodontosaurus,Thecodontosauridae,,Sauropodomorpha,Saurischia,2,,247.2,192.9,54.29999999999998,Anisian,Sinemurian,Middle Triassic,Lower Jurassic,False
Abrosaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,170.9,154.8,16.099999999999994,Bajocian,Oxfordian,Middle Jurassic,Upper Jurassic,False
Analong,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,170.9,168.2,2.700000000000017,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic,False
Anhuilong,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,174.7,161.5,13.199999999999989,Aalenian,Callovian,Middle Jurassic,Middle Jurassic,False
Bellusaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,161.5,154.8,6.699999999999989,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic,False
Chuanjiesaurus,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,170.9,168.2,2.700000000000017,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic,False
Daanosaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Eomamenchisaurus,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,174.7,161.5,13.199999999999989,Aalenian,Callovian,Middle Jurassic,Middle Jurassic,False
Huangshanlong,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,174.7,161.5,13.199999999999989,Aalenian,Callovian,Middle Jurassic,Middle Jurassic,False
Hudiesaurus,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,152.2,145.0,7.199999999999989,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Jingia,Noctuidae,,,,1,Herbivore,154.8,149.2,5.600000000000023,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Klamelisaurus,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic,False
Mamenchisaurus,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,7,Herbivore,168.2,113.0,55.19999999999999,Bathonian,Aptian,Middle Jurassic,Lower Cretaceous,False
Omeisaurus,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,8,Herbivore,174.7,145.0,29.69999999999999,Aalenian,Tithonian,Middle Jurassic,Upper Jurassic,False
Qijianglong,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,161.5,145.0,16.5,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic,False
Rhomaleopakhus,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,152.2,145.0,7.199999999999989,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Tonganosaurus,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,201.4,174.7,26.700000000000017,Hettangian,Toarcian,Lower Jurassic,Lower Jurassic,False
Wamweracaudia,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,149.2,145.0,4.199999999999989,Tithonian,Tithonian,Upper Jurassic,Upper Jurassic,False
Xinjiangtitan,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,168.2,145.0,23.19999999999999,Bathonian,Tithonian,Middle Jurassic,Upper Jurassic,False
Yuanmousaurus,Mamenchisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,174.7,161.5,13.199999999999989,Aalenian,Callovian,Middle Jurassic,Middle Jurassic,False
Amargasaurus,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Amargatitanis,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Bajadasaurus,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,140.6,132.6,8.0,Berriasian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Brachytrachelopan,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,154.8,146.3,8.5,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Dicraeosaurus,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,2,Herbivore,161.5,145.0,16.5,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic,False
Dyslocosaurus,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Kaatedocus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,154.8,149.2,5.600000000000023,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Lingwulong,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,174.7,161.5,13.199999999999989,Aalenian,Callovian,Middle Jurassic,Middle Jurassic,False
Pilmatueia,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Smitanosaurus,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,152.2,146.3,5.899999999999977,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Suuwassea,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Tharosaurus,Dicraeosauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,168.2,165.3,2.8999999999999773,Bathonian,Bathonian,Middle Jurassic,Middle Jurassic,False
Ardetosaurus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,154.8,149.2,5.600000000000023,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Barosaurus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic,False
Dinheirosaurus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Diplodocus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,3,Herbivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic,False
Galeamopus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,2,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Leinkupal,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,140.6,132.6,8.0,Berriasian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Supersaurus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Tornieria,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,152.2,145.0,7.199999999999989,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Apatosaurus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,2,Herbivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic,False
Brontosaurus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,3,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Demandasaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Nigersaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Tataouinea,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,113.0,100.5,12.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Cathartesaura,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Katepensaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Limaysaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Nopcsaspondylus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Rayososaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Rebbachisaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,106.2,93.9,12.299999999999997,Albian,Cenomanian,Lower Cretaceous,Upper Cretaceous,False
Agustinia,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,113.0,100.5,12.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Amazonsaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,119.5,106.2,13.299999999999997,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Campananeyen,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Comahuesaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,119.5,109.9,9.599999999999994,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Histriasaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,132.6,121.4,11.199999999999989,Hauterivian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Itapeuasaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Lavocatisaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,121.4,109.9,11.5,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Maraapunisaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,149.2,145.0,4.199999999999989,Tithonian,Tithonian,Upper Jurassic,Upper Jurassic,False
Sidersaura,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Xenoposeidon,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,140.6,132.6,8.0,Berriasian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Zapalasaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Amphicoelias,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,2,Herbivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic,False
Haplocanthosaurus,Haplocanthosauridae,Sauropoda,Sauropodomorpha,Saurischia,2,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Camarasaurus,Camarasauridae,Sauropoda,Sauropodomorpha,Saurischia,5,Herbivore,161.5,145.0,16.5,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic,False
Lourinhasaurus,Camarasauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,152.2,146.3,5.899999999999977,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Europasaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Tehuelchesaurus,Camarasauridae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic,False
Diamantinasaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Mansourasaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Sarmientosaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Savannasaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Wintonotitan,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Daxiatitan,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Erketu,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,72.1,28.400000000000006,Cenomanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Euhelopus,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,145.0,100.5,44.5,Berriasian,Albian,Lower Cretaceous,Lower Cretaceous,False
Gobititan,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Huabeisaurus,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,100.5,72.1,28.400000000000006,Cenomanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Phuwiangosaurus,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Qiaowanlong,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Ruixinia,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Ruyangosaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Silutitan,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Tambatitanis,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Tangvayosaurus,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Xianshanosaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Yongjinglong,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Angolatitan,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,89.8,86.3,3.5,Coniacian,Coniacian,Upper Cretaceous,Upper Cretaceous,False
Astrophocaudia,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Australodocus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,149.2,145.0,4.199999999999989,Tithonian,Tithonian,Upper Jurassic,Upper Jurassic,False
Austrosaurus,,Sauropoda,Sauropodomorpha,Saurischia,1,Herbivore,106.2,100.5,5.700000000000003,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
