"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","container_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","type_taxon","taxon_size","extant_size","firstapp_max_ma","firstapp_min_ma","lastapp_max_ma","lastapp_min_ma","early_interval","late_interval","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","image_no"
"167134","167134","txn","","genus","Alanqa","","167134","genus","Alanqa","81005","","32662","extinct","6","Chordata","Reptilia","Pterosauria","Azhdarchidae","Alanqa","Alanqa saharica","2","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"167135","167135","txn","","species","Alanqa saharica","","167135","species","Alanqa saharica","167134","","32662","extinct","3","Chordata","Reptilia","Pterosauria","Azhdarchidae","Alanqa","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"424521","424521","txn","","genus","Albadraco","","424521","genus","Albadraco","81005","","73444","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Albadraco","Albadraco tharmisensis","2","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"424522","424522","txn","","species","Albadraco tharmisensis","","424522","species","Albadraco tharmisensis","424521","","73444","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Albadraco","","1","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"97854","97854","txn","","genus","Aralazhdarcho","","97854","genus","Aralazhdarcho","81005","","23827","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Aralazhdarcho","Aralazhdarcho bostobensis","2","0","86.3","72.1","86.3","72.1","Santonian","Campanian","marine","","actively mobile","volant","","piscivore","","","","1536"
"97855","97855","txn","","species","Aralazhdarcho bostobensis","","97855","species","Aralazhdarcho bostobensis","97854","","23827","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Aralazhdarcho","","1","0","86.3","72.1","86.3","72.1","Santonian","Campanian","marine","","actively mobile","volant","","piscivore","","","","1536"
"156655","156655","txn","","genus","Arambourgiania","","156655","genus","Arambourgiania","81005","","30121","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Arambourgiania","Arambourgiania philadelphiae","2","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"156656","156657","txn","","species","Arambourgiania philadelphiae","","156656","species","Arambourgiania philadelphiae","156655","","31056","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Arambourgiania","","1","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"70294","70294","txn","","genus","Azhdarcho","","70294","genus","Azhdarcho","81005","","64195","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Azhdarcho","","2","0","93.9","89.8","83.6","72.1","Turonian","Campanian","marine","","actively mobile","volant","","piscivore","","","","1536"
"70295","70295","txn","","species","Azhdarcho lancicollis","","70295","species","Azhdarcho lancicollis","70294","","15617","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Azhdarcho","","1","0","93.9","89.8","93.9","89.8","Turonian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"156754","156754","txn","","genus","Bakonydraco","","156754","genus","Bakonydraco","81005","","31045","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Bakonydraco","Bakonydraco galaczi","2","0","86.3","83.6","86.3","83.6","Santonian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"156755","156755","txn","","species","Bakonydraco galaczi","","156755","species","Bakonydraco galaczi","156754","","31045","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Bakonydraco","","1","0","86.3","83.6","86.3","83.6","Santonian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"156870","156870","txn","","genus","Bennettazhia","","156870","genus","Bennettazhia","81005","","31078","extinct","4","Chordata","Reptilia","Pterosauria","Azhdarchidae","Bennettazhia","Bennettazhia oregonensis","2","0","113","100.5","113","100.5","Albian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"67873","156871","txn","","species","Bennettazhia oregonensis","","67873","species","Bennettazhia oregonensis","156870","","14574","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Bennettazhia","","1","0","113","100.5","113","100.5","Albian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"157114","157114","txn","","genus","Bogolubovia","","157114","genus","Bogolubovia","81005","","23827","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Bogolubovia","","2","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"157113","157115","txn","","species","Bogolubovia orientalis","","157113","species","Bogolubovia orientalis","157114","","56201","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Bogolubovia","","1","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"138742","138742","txn","","genus","Chaoyangopterus","","138742","genus","Chaoyangopterus","81005","","31356","extinct","4","Chordata","Reptilia","Pterosauria","Azhdarchidae","Chaoyangopterus","","2","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"138762","138762","txn","","species","Chaoyangopterus zhangi","","138762","species","Chaoyangopterus zhangi","138742","","31356","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Chaoyangopterus","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"424517","424517","txn","","genus","Cryodrakon","","424517","genus","Cryodrakon","81005","","73443","extinct","4","Chordata","Reptilia","Pterosauria","Azhdarchidae","Cryodrakon","Cryodrakon boreas","2","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"424518","424518","txn","","species","Cryodrakon boreas","","424518","species","Cryodrakon boreas","424517","","73443","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Cryodrakon","","1","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"138753","138753","txn","","genus","Eoazhdarcho","","138753","genus","Eoazhdarcho","81005","","31224","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Eoazhdarcho","","2","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"157950","157950","txn","","species","Eoazhdarcho liaoxiensis","","157950","species","Eoazhdarcho liaoxiensis","138753","","31224","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Eoazhdarcho","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"256928","256928","txn","","genus","Eurazhdarcho","","256928","genus","Eurazhdarcho","81005","","44590","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Eurazhdarcho","Eurazhdarcho langendorfensis","2","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"256929","256929","txn","","species","Eurazhdarcho langendorfensis","","256929","species","Eurazhdarcho langendorfensis","256928","","44590","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Eurazhdarcho","","1","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"148380","148380","txn","","genus","Hatzegopteryx","","148380","genus","Hatzegopteryx","81005","","30139","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Hatzegopteryx","Hatzegopteryx thambema","2","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"148381","148381","txn","","species","Hatzegopteryx thambema","","148381","species","Hatzegopteryx thambema","148380","","30139","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Hatzegopteryx","","1","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"378235","378235","txn","","genus","Mistralazhdarcho","","378235","genus","Mistralazhdarcho","81005","","67167","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Mistralazhdarcho","Mistralazhdarcho maggii","2","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"378236","378236","txn","","species","Mistralazhdarcho maggii","","378236","species","Mistralazhdarcho maggii","378235","","67167","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Mistralazhdarcho","","1","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"149287","149287","txn","","genus","Montanazhdarcho","","149287","genus","Montanazhdarcho","81005","","30265","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Montanazhdarcho","","2","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"149288","149288","txn","","species","Montanazhdarcho minor","","149288","species","Montanazhdarcho minor","149287","","30265","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Montanazhdarcho","","1","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"256476","256476","txn","","genus","Navajodactylus","","256476","genus","Navajodactylus","81005","","44511","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Navajodactylus","Navajodactylus boerei","2","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"256478","256478","txn","","species","Navajodactylus boerei","","256478","species","Navajodactylus boerei","256476","","44511","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Navajodactylus","","1","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"156768","156768","txn","","genus","Phosphatodraco","","156768","genus","Phosphatodraco","81005","","31053","extinct","4","Chordata","Reptilia","Pterosauria","Azhdarchidae","Phosphatodraco","Phosphatodraco mauritanicus","2","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"156769","156769","txn","","species","Phosphatodraco mauritanicus","","156769","species","Phosphatodraco mauritanicus","156768","","31053","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Phosphatodraco","","1","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"156653","156653","txn","","genus","Zhejiangopterus","","156653","genus","Zhejiangopterus","81005","","31048","extinct","2","Chordata","Reptilia","Pterosauria","Azhdarchidae","Zhejiangopterus","","2","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"156654","156654","txn","","species","Zhejiangopterus linhaiensis","","156654","species","Zhejiangopterus linhaiensis","156653","","31048","extinct","1","Chordata","Reptilia","Pterosauria","Azhdarchidae","Zhejiangopterus","","1","0","83.6","72.1","83.6","72.1","Campanian","","marine","","actively mobile","volant","","piscivore","","","","1536"
"38480","38480","txn","","family","Dsungaripteridae","","38480","family","Dsungaripteridae","96510","","24283","extinct","28","Chordata","Reptilia","Pterosauria","Dsungaripteridae","","","12","0","152.2","149.2","119.5","100.5","Kimmeridgian","Albian","marine","","actively mobile","volant","","piscivore","","","","2065"
"294081","294081","txn","","genus","Banguela","","294081","genus","Banguela","38480","","50992","extinct","2","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Banguela","Banguela oberlii","2","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"294082","294082","txn","","species","Banguela oberlii","","294082","species","Banguela oberlii","294081","","50992","extinct","1","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Banguela","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"156748","156748","txn","","genus","Domeykodactylus","","156748","genus","Domeykodactylus","38480","","31060","extinct","2","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Domeykodactylus","","2","0","145","100.5","145","100.5","Berriasian","Albian","marine","","actively mobile","volant","","piscivore","","","","2065"
"156749","156749","txn","","species","Domeykodactylus ceciliae","","156749","species","Domeykodactylus ceciliae","156748","","31060","extinct","1","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Domeykodactylus","","1","0","145","100.5","145","100.5","Berriasian","Albian","marine","","actively mobile","volant","","piscivore","","","","2065"
"38481","38481","txn","","genus","Dsungaripterus","","38481","genus","Dsungaripterus","38480","","24283","extinct","6","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Dsungaripterus","","2","0","139.8","121.4","119.5","100.5","Valanginian","Albian","marine","","actively mobile","volant","","piscivore","","","","2065"
"100403","100403","txn","","species","Dsungaripterus weii","","100403","species","Dsungaripterus weii","38481","","24283","extinct","3","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Dsungaripterus","","1","0","139.8","121.4","119.5","100.5","Valanginian","Albian","marine","","actively mobile","volant","","piscivore","","","","2065"
"148385","148385","txn","","genus","Lonchognathosaurus","","148385","genus","Lonchognathosaurus","38480","","30143","extinct","2","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Lonchognathosaurus","","2","0","119.5","100.5","119.5","100.5","Aptian","Albian","marine","","actively mobile","volant","","piscivore","","","","2065"
"148386","148386","txn","","species","Lonchognathosaurus acutirostris","","148386","species","Lonchognathosaurus acutirostris","148385","","30143","extinct","1","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Lonchognathosaurus","","1","0","119.5","100.5","119.5","100.5","Aptian","Albian","marine","","actively mobile","volant","","piscivore","","","","2065"
"38483","38483","txn","","genus","Noripterus","","38483","genus","Noripterus","38480","","4783","extinct","16","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Noripterus","","3","0","139.8","121.4","119.5","100.5","Valanginian","Albian","marine","","actively mobile","volant","","piscivore","","","","2065"
"65713","65713","txn","","species","Noripterus complicidens","","65713","species","Noripterus complicidens","38483","","13383","extinct","6","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Noripterus","","1","0","139.8","121.4","119.5","100.5","Valanginian","Albian","marine","","actively mobile","volant","","piscivore","","","","2065"
"68080","294090","txn","","species","Noripterus parvus","","68080","species","Noripterus parvus","38483","","31970","extinct","2","Chordata","Reptilia","Pterosauria","Dsungaripteridae","Noripterus","","1","0","139.8","121.4","139.8","121.4","Valanginian","Barremian","marine","","actively mobile","volant","","piscivore","","","","2065"
"254450","254450","txn","","family","Protazhdarchidae","","254450","family","Protazhdarchidae","96510","","44189","extinct","2","Chordata","Reptilia","Pterosauria","Protazhdarchidae","","","3","0","149.2","146.3","149.2","146.3","Tithonian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"254446","254446","txn","","genus","Aurorazhdarcho","","254446","genus","Aurorazhdarcho","254450","","44189","extinct","2","Chordata","Reptilia","Pterosauria","Protazhdarchidae","Aurorazhdarcho","Aurorazhdarcho primordius","2","0","149.2","146.3","149.2","146.3","Tithonian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"254447","254447","txn","","species","Aurorazhdarcho primordius","","254447","species","Aurorazhdarcho primordius","254446","","44189","extinct","1","Chordata","Reptilia","Pterosauria","Protazhdarchidae","Aurorazhdarcho","","1","0","149.2","146.3","149.2","146.3","Tithonian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"NF20","","txn","","family","","","","","","","96510","","","16","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"162696","162696","txn","","genus","Cretornis","","162696","genus","Cretornis","96510","NF20","31915","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Cretornis","","2","0","93.9","89.8","93.9","89.8","Turonian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"319841","319841","txn","","species","Cretornis hlavaci","","319841","species","Cretornis hlavaci","162696","","31915","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Cretornis","","1","0","93.9","89.8","93.9","89.8","Turonian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"138752","138752","txn","","genus","Eopteranodon","","138752","genus","Eopteranodon","96510","NF20","31361","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Eopteranodon","","2","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","2065"
"159349","159349","txn","","species","Eopteranodon lii","","159349","species","Eopteranodon lii","138752","","31361","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Eopteranodon","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","2065"
"241001","241001","txn","","genus","Europejara","","241001","genus","Europejara","96510","NF20","42229","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Europejara","","2","0","125.77","121.4","125.77","121.4","Barremian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"241003","241003","txn","","species","Europejara olcadesorum","","241003","species","Europejara olcadesorum","241001","","42229","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Europejara","","1","0","125.77","121.4","125.77","121.4","Barremian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"426085","426085","txn","","genus","Leptostomia","","426085","genus","Leptostomia","96510","NF20","73818","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Leptostomia","Leptostomia begaaensis","2","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"426086","426086","txn","","species","Leptostomia begaaensis","","426086","species","Leptostomia begaaensis","426085","","73818","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Leptostomia","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"254448","254448","txn","","genus","Microtuban","","254448","genus","Microtuban","96510","NF20","44188","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Microtuban","Microtuban altivolans","2","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"254449","254449","txn","","species","Microtuban altivolans","","254449","species","Microtuban altivolans","254448","","44188","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Microtuban","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"118070","118070","txn","","genus","Nemicolopterus","","118070","genus","Nemicolopterus","96510","NF20","26519","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Nemicolopterus","","2","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"118071","118071","txn","","species","Nemicolopterus crypticus","","118071","species","Nemicolopterus crypticus","118070","","26519","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Nemicolopterus","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"157112","157112","txn","","genus","Ornithostoma","","157112","genus","Ornithostoma","96510","NF20","32038","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Ornithostoma","","2","0","106.2","100.5","106.2","100.5","Albian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"163254","163254","txn","","species","Ornithostoma sedgwicki","","163254","species","Ornithostoma sedgwicki","157112","","32038","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Ornithostoma","","1","0","106.2","100.5","106.2","100.5","Albian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"263096","263096","txn","","genus","Vectidraco","","263096","genus","Vectidraco","96510","NF20","45754","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Vectidraco","Vectidraco daisymorrisae","2","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","693"
"263098","263098","txn","","species","Vectidraco daisymorrisae","","263098","species","Vectidraco daisymorrisae","263096","","45754","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Vectidraco","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","693"
"96505","96505","txn","","superfamily","Pteranodontoidea","","96505","superfamily","Pteranodontoidea","38479","","23567","extinct","24","Chordata","Reptilia","Pterosauria","","","","21","0","125.77","121.4","100.5","89.8","Barremian","Turonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"270562","270562","txn","","unranked clade","Anhangueria","","270562","unranked clade","Anhangueria","96505","","47175","extinct","8","Chordata","Reptilia","Pterosauria","","","","9","0","125.77","121.4","100.5","89.8","Barremian","Turonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"392811","392811","txn","","family","Hamipteridae","","392811","family","Hamipteridae","270562","","69758","extinct","2","Chordata","Reptilia","Pterosauria","Hamipteridae","","","3","0","125.77","121.4","125.77","121.4","Barremian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"392812","392812","txn","","genus","Iberodactylus","","392812","genus","Iberodactylus","392811","","69758","extinct","2","Chordata","Reptilia","Pterosauria","Hamipteridae","Iberodactylus","","2","0","125.77","121.4","125.77","121.4","Barremian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"392813","392813","txn","","species","Iberodactylus andreui","","392813","species","Iberodactylus andreui","392812","","69758","extinct","1","Chordata","Reptilia","Pterosauria","Hamipteridae","Iberodactylus","","1","0","125.77","121.4","125.77","121.4","Barremian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"NF21","","txn","","family","","","","","","","270562","","","6","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"270563","270563","txn","","genus","Camposipterus","","270563","genus","Camposipterus","270562","NF21","47175","extinct","6","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Camposipterus","","4","0","106.2","100.5","106.2","100.5","Albian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"321016","321016","txn","","species","Camposipterus nasutus","","321016","species","Camposipterus nasutus","270563","","14179","extinct","3","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Camposipterus","","1","0","106.2","100.5","106.2","100.5","Albian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"NF22","","txn","","family","","","","","","","96505","","","16","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"180301","180301","txn","","genus","Aussiedraco","","180301","genus","Aussiedraco","96505","NF22","35562","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Aussiedraco","Aussiedraco molnari","2","0","109.9","100.5","109.9","100.5","Albian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"180302","180302","txn","","species","Aussiedraco molnari","","180302","species","Aussiedraco molnari","180301","","35562","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Aussiedraco","","1","0","109.9","100.5","109.9","100.5","Albian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"270564","270564","txn","","genus","Cimoliopterus","","270564","genus","Cimoliopterus","96505","NF22","47175","extinct","4","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Cimoliopterus","","3","0","100.5","93.9","100.5","89.8","Cenomanian","Turonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"378440","378440","txn","","species","Cimoliopterus cuvieri","","378440","species","Cimoliopterus cuvieri","270564","","57553","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Cimoliopterus","","1","0","100.5","89.8","100.5","89.8","Cenomanian","Turonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"334111","334111","txn","","species","Cimoliopterus dunni","","334111","species","Cimoliopterus dunni","270564","","57553","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Cimoliopterus","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"304279","304279","txn","","genus","Hamipterus","","304279","genus","Hamipterus","96505","NF22","52468","extinct","4","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Hamipterus","Hamipterus tianshanensis","2","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","2065"
"304280","304280","txn","","species","Hamipterus tianshanensis","","304280","species","Hamipterus tianshanensis","304279","","52468","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Hamipterus","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","2065"
"340924","340924","txn","","genus","Ikrandraco","","340924","genus","Ikrandraco","96505","NF22","59181","extinct","4","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Ikrandraco","Ikrandraco avatar","2","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"340925","340925","txn","","species","Ikrandraco avatar","","340925","species","Ikrandraco avatar","340924","","59181","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Ikrandraco","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"340922","340922","txn","","genus","Linlongopterus","","340922","genus","Linlongopterus","96505","NF22","59180","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Linlongopterus","Linlongopterus jennyae","2","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"340923","340923","txn","","species","Linlongopterus jennyae","","340923","species","Linlongopterus jennyae","340922","","59180","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Linlongopterus","","1","0","121.4","113","121.4","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"270558","270558","txn","","family","Lonchodraconidae","","270558","family","Lonchodraconidae","38479","","47175","extinct","2","Chordata","Reptilia","Pterosauria","Lonchodraconidae","","","5","0","139.8","125.77","100.5","89.8","Valanginian","Turonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"270559","270559","txn","","genus","Lonchodraco","","270559","genus","Lonchodraco","270558","","47175","extinct","2","Chordata","Reptilia","Pterosauria","Lonchodraconidae","Lonchodraco","Lonchodraco giganteus","4","0","139.8","125.77","100.5","89.8","Valanginian","Turonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"157390","270560","txn","","species","Lonchodraco giganteus","","157390","species","Lonchodraco giganteus","270559","","31159","extinct","1","Chordata","Reptilia","Pterosauria","Lonchodraconidae","Lonchodraco","","1","0","100.5","89.8","100.5","89.8","Cenomanian","Turonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"38495","38495","txn","","family","Ornithocheiridae","","38495","family","Ornithocheiridae","38479","","62842","extinct","10","Chordata","Reptilia","Pterosauria","Ornithocheiridae","","Ornithocheirus","12","0","145","139.8","72.1","66","Berriasian","Maastrichtian","marine","","actively mobile","volant","","piscivore","","","","1593"
"162692","162692","txn","","genus","Aetodactylus","","162692","genus","Aetodactylus","38495","","31912","extinct","2","Chordata","Reptilia","Pterosauria","Ornithocheiridae","Aetodactylus","","2","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","1593"
"162693","162693","txn","","species","Aetodactylus halli","","162693","species","Aetodactylus halli","162692","","31912","extinct","1","Chordata","Reptilia","Pterosauria","Ornithocheiridae","Aetodactylus","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","marine","","actively mobile","volant","","piscivore","","","","1593"
